"Type","Local Number","Message","Field 1","Value 1","Units 1","Field 2","Value 2","Units 2","Field 3","Value 3","Units 3","Field 4","Value 4","Units 4","Field 5","Value 5","Units 5"
"Data",0,"record","timestamp",1049367880,"s","activity_type",10,"","heart_rate",99,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367885,"s","activity_type",10,"","heart_rate",101,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367890,"s","activity_type",10,"","heart_rate",102,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367895,"s","activity_type",10,"","heart_rate",102,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367900,"s","activity_type",10,"","heart_rate",101,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367905,"s","activity_type",10,"","heart_rate",100,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367910,"s","activity_type",10,"","heart_rate",100,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367915,"s","activity_type",10,"","heart_rate",95,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367920,"s","activity_type",10,"","heart_rate",95,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367925,"s","activity_type",10,"","heart_rate",96,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367930,"s","activity_type",10,"","heart_rate",99,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367935,"s","activity_type",10,"","heart_rate",99,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367940,"s","activity_type",10,"","heart_rate",97,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367945,"s","activity_type",10,"","heart_rate",97,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367950,"s","activity_type",10,"","heart_rate",98,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367955,"s","activity_type",10,"","heart_rate",96,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367960,"s","activity_type",10,"","heart_rate",88,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367965,"s","activity_type",10,"","heart_rate",89,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367970,"s","activity_type",10,"","heart_rate",94,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367975,"s","activity_type",10,"","heart_rate",102,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367980,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367985,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367990,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049367995,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368000,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368005,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368010,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368015,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368020,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368025,"s","activity_type",10,"","heart_rate",101,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368030,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368035,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368040,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368045,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368050,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368055,"s","activity_type",10,"","heart_rate",116,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368060,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368065,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368070,"s","activity_type",10,"","heart_rate",116,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368075,"s","activity_type",10,"","heart_rate",116,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368080,"s","activity_type",10,"","heart_rate",117,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368085,"s","activity_type",10,"","heart_rate",117,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368090,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368095,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368100,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368105,"s","activity_type",10,"","heart_rate",91,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368110,"s","activity_type",10,"","heart_rate",95,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368115,"s","activity_type",10,"","heart_rate",97,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368120,"s","activity_type",10,"","heart_rate",97,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368125,"s","activity_type",10,"","heart_rate",94,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368130,"s","activity_type",10,"","heart_rate",91,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368135,"s","activity_type",10,"","heart_rate",94,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368140,"s","activity_type",10,"","heart_rate",94,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368145,"s","activity_type",10,"","heart_rate",97,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368150,"s","activity_type",10,"","heart_rate",97,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368155,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368160,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368165,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368170,"s","activity_type",10,"","heart_rate",112,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368175,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368180,"s","activity_type",10,"","heart_rate",119,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368185,"s","activity_type",10,"","heart_rate",119,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368190,"s","activity_type",10,"","heart_rate",119,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368195,"s","activity_type",10,"","heart_rate",119,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368200,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368205,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368210,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368215,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368220,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368225,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368230,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368235,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368240,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368245,"s","activity_type",10,"","heart_rate",110,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368250,"s","activity_type",10,"","heart_rate",110,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368255,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368260,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368265,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368270,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368275,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368280,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368285,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368290,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368295,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368300,"s","activity_type",10,"","heart_rate",100,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368305,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368310,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368315,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368320,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368325,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368330,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368335,"s","activity_type",10,"","heart_rate",92,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368340,"s","activity_type",10,"","heart_rate",96,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368345,"s","activity_type",10,"","heart_rate",97,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368350,"s","activity_type",10,"","heart_rate",96,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368355,"s","activity_type",10,"","heart_rate",98,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368360,"s","activity_type",10,"","heart_rate",102,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368365,"s","activity_type",10,"","heart_rate",99,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368370,"s","activity_type",10,"","heart_rate",96,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368375,"s","activity_type",10,"","heart_rate",96,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368380,"s","activity_type",10,"","heart_rate",97,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368385,"s","activity_type",10,"","heart_rate",97,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368390,"s","activity_type",10,"","heart_rate",97,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368395,"s","activity_type",10,"","heart_rate",98,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368400,"s","activity_type",10,"","heart_rate",98,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368405,"s","activity_type",10,"","heart_rate",98,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368410,"s","activity_type",10,"","heart_rate",100,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368415,"s","activity_type",10,"","heart_rate",101,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368420,"s","activity_type",10,"","heart_rate",101,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368425,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368430,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368435,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368440,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368445,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368450,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368455,"s","activity_type",10,"","heart_rate",102,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368460,"s","activity_type",10,"","heart_rate",101,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368465,"s","activity_type",10,"","heart_rate",101,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368470,"s","activity_type",10,"","heart_rate",102,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368475,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368480,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368485,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368490,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368495,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368500,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368505,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368510,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368515,"s","activity_type",10,"","heart_rate",112,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368520,"s","activity_type",10,"","heart_rate",121,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368525,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368530,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368535,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368540,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368545,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368550,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368555,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368560,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368565,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368570,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368575,"s","activity_type",10,"","heart_rate",117,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368580,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368585,"s","activity_type",10,"","heart_rate",110,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368590,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368595,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368600,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368605,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368610,"s","activity_type",10,"","heart_rate",109,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368615,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368620,"s","activity_type",10,"","heart_rate",121,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368625,"s","activity_type",10,"","heart_rate",125,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368630,"s","activity_type",10,"","heart_rate",126,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368635,"s","activity_type",10,"","heart_rate",127,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368640,"s","activity_type",10,"","heart_rate",130,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368645,"s","activity_type",10,"","heart_rate",134,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368650,"s","activity_type",10,"","heart_rate",134,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368655,"s","activity_type",10,"","heart_rate",136,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368660,"s","activity_type",10,"","heart_rate",138,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368665,"s","activity_type",10,"","heart_rate",139,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368670,"s","activity_type",10,"","heart_rate",142,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368675,"s","activity_type",10,"","heart_rate",142,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368680,"s","activity_type",10,"","heart_rate",142,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368685,"s","activity_type",10,"","heart_rate",142,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368690,"s","activity_type",10,"","heart_rate",142,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368695,"s","activity_type",10,"","heart_rate",142,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368700,"s","activity_type",10,"","heart_rate",120,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368705,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368710,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368715,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368720,"s","activity_type",10,"","heart_rate",111,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368725,"s","activity_type",10,"","heart_rate",110,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368730,"s","activity_type",10,"","heart_rate",110,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368735,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368740,"s","activity_type",10,"","heart_rate",106,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368745,"s","activity_type",10,"","heart_rate",112,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368750,"s","activity_type",10,"","heart_rate",117,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368755,"s","activity_type",10,"","heart_rate",118,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368760,"s","activity_type",10,"","heart_rate",119,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368765,"s","activity_type",10,"","heart_rate",122,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368770,"s","activity_type",10,"","heart_rate",123,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368775,"s","activity_type",10,"","heart_rate",124,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368780,"s","activity_type",10,"","heart_rate",124,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368785,"s","activity_type",10,"","heart_rate",121,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368790,"s","activity_type",10,"","heart_rate",122,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368795,"s","activity_type",10,"","heart_rate",125,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368800,"s","activity_type",10,"","heart_rate",125,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368805,"s","activity_type",10,"","heart_rate",126,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368810,"s","activity_type",10,"","heart_rate",127,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368815,"s","activity_type",10,"","heart_rate",126,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368820,"s","activity_type",10,"","heart_rate",128,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368825,"s","activity_type",10,"","heart_rate",129,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368830,"s","activity_type",10,"","heart_rate",130,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368835,"s","activity_type",10,"","heart_rate",131,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368840,"s","activity_type",10,"","heart_rate",133,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368845,"s","activity_type",10,"","heart_rate",133,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368850,"s","activity_type",10,"","heart_rate",133,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368855,"s","activity_type",10,"","heart_rate",126,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368860,"s","activity_type",10,"","heart_rate",116,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368865,"s","activity_type",10,"","heart_rate",115,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368870,"s","activity_type",10,"","heart_rate",110,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368875,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368880,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368885,"s","activity_type",10,"","heart_rate",99,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368890,"s","activity_type",10,"","heart_rate",107,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368895,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368900,"s","activity_type",10,"","heart_rate",112,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368905,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368910,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368915,"s","activity_type",10,"","heart_rate",114,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368920,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368925,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368930,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368935,"s","activity_type",10,"","heart_rate",113,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368940,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368945,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368950,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368955,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368960,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368965,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368970,"s","activity_type",10,"","heart_rate",94,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368975,"s","activity_type",10,"","heart_rate",94,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368980,"s","activity_type",10,"","heart_rate",94,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368985,"s","activity_type",10,"","heart_rate",94,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368990,"s","activity_type",10,"","heart_rate",94,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049368995,"s","activity_type",10,"","heart_rate",94,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369000,"s","activity_type",10,"","heart_rate",94,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369005,"s","activity_type",10,"","heart_rate",93,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369010,"s","activity_type",10,"","heart_rate",95,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369015,"s","activity_type",10,"","heart_rate",99,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369020,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369025,"s","activity_type",10,"","heart_rate",100,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369030,"s","activity_type",10,"","heart_rate",102,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369035,"s","activity_type",10,"","heart_rate",101,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369040,"s","activity_type",10,"","heart_rate",103,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369045,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369050,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369055,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369060,"s","activity_type",10,"","heart_rate",104,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369065,"s","activity_type",10,"","heart_rate",105,"bpm","speed","0.000","m/s",,,
"Data",0,"record","timestamp",1049369070,"s","activity_type",10,"","heart_rate",108,"bpm","speed","0.000","m/s",,,
